symbol,segment,entry_date,entry,cause_gain,cause_bars,cons_bars,cons_dd,lf_ratio,base_num,undercut10,undercut20,undercut50,prior_narrow,relvol_entry,turn20_cr,adr20,purple_red_10d,shallow,mfe,mae,reached_10,dip_before_10,reached_20,dip_before_20,giveback_after_10,r_2,days_2,hit2_2,r_3,days_3,hit2_3,r_5,days_5,hit2_5,r_8,days_8,hit2_8,breadth,idx_above20,year,undercut_rule_ok,liquid_25cr,fast_adr,lf_expanded,early_base,relvol_confirm,clean_cq
ETHOSLTD,microcap,2024-02-20,2435.60009765625,0.5044398149027134,60,8,0.10977443609022552,2.4234698938761277,5,True,True,False,True,1.4521728102437168,13.81972313939331,3.987959442160564,False,True,0.24979466166437025,-0.05645425951999039,True,-0.011742526075512738,True,-0.011742526075512738,False,3.333333333333333,2,True,3.333333333333333,4,True,2.3301306500452705,6,True,2.0408110902682086,14,True,0.58928573,True,2024,True,False,True,True,False,True,True
EUREKAFORB,microcap,2025-06-09,623.0,0.3889182816938894,57,6,0.07696416812666862,1.8527007745484425,1,True,True,False,True,2.6973839386665555,19.614149733576355,3.963641643499379,False,True,0.009630818619582593,-0.1197431389822432,False,-0.1197431389822432,False,-0.1197431389822432,False,-1.0,0,False,-1.000000000000003,2,False,-0.9999999999999992,3,False,-1.0000000000000007,24,False,0.7913907,True,2025,True,False,True,True,True,True,True
FINPIPE,microcap,2022-11-25,154.00772776600482,0.3526750655804278,37,6,0.07058106215531046,1.5211760913446457,1,True,False,False,True,1.798714344496547,15.901697747462235,3.7014516439903424,False,True,0.22641523870030844,-0.03710679308319931,True,-0.03710679308319931,True,-0.03710679308319931,False,-0.9999999999999987,2,False,-1.0000000000000018,3,False,2.3417189373659753,19,True,1.71750569019947,60,True,0.51724136,True,2022,True,False,True,True,True,True,True
FINPIPE,microcap,2024-05-07,267.94870245386204,0.374631179877533,27,6,0.05382696778481555,1.7298576590925319,3,True,False,False,True,2.5368842125543485,34.62991121454384,3.6237660271436614,False,True,0.2958311260283193,-0.03568177752876245,True,-0.03568177752876245,True,-0.03568177752876245,True,-1.0,0,False,-0.9999999999999986,4,False,2.287700299799332,7,True,2.2326296917846635,44,True,0.37300178,False,2024,True,True,True,True,False,True,True
GMRP&UI,microcap,2023-07-24,20.100000381469727,0.477064162389909,36,6,0.19875773552300646,8.707840980143395,1,True,True,False,True,2.6394399297145696,10.313618670762423,6.786277040372977,False,True,1.4154228017736252,-0.06467667262373067,True,-0.03731343212766447,True,-0.06467667262373067,True,-1.0,0,False,-1.0,0,False,0.6666666666666666,5,True,3.333333333333333,28,True,0.68609023,True,2023,True,False,True,True,True,True,True
GODREJAGRO,microcap,2019-10-29,468.96167737407916,0.25171569487608014,49,5,0.06325042074406506,0.8845953004024057,1,True,False,False,True,1.5394689794526812,2.119927289189148,3.0734367705969525,False,True,0.026392972383114888,-0.09090913056242933,False,-0.09090913056242933,False,-0.09090913056242933,False,-1.0,0,False,-1.0000000000000007,5,False,-1.0000000000000007,7,False,-1.0000000000000007,12,False,0.6712329,True,2019,True,False,False,False,True,True,True
GODREJAGRO,microcap,2023-12-29,535.7980309657305,0.27904122423031574,37,6,0.07470667627429783,1.5598062968614985,2,True,False,False,True,2.007245107852495,15.453410957057802,2.8570017393133926,False,True,0.05387692231435337,-0.08263562091116006,False,-0.08263562091116006,False,-0.08263562091116006,False,0.6666666666666666,7,True,-0.9999999999999969,16,False,-1.0000000000000004,28,False,-1.0000000000000002,30,False,0.6978417,True,2023,True,False,False,True,True,True,True
GOKULAGRO,microcap,2025-10-13,188.0,0.45982451857182016,38,6,0.13219565344001072,3.270458467316727,2,True,True,False,True,1.2664734752298477,25.220029497870176,4.079594955555007,False,True,0.17819148936170204,-0.14308507391747005,True,-0.14308507391747005,False,-0.14308507391747005,True,0.6666666666666666,1,True,-0.9999999999999977,1,False,-1.0000000000000007,1,False,-0.9999999999999994,2,False,0.38907284,True,2025,True,True,True,True,True,True,True
GOKULAGRO,microcap,2025-11-26,198.8000030517578,0.4231944192053885,60,6,0.12834538779985294,3.3751717776814356,3,True,False,False,True,1.3281410411084502,25.021732014019243,4.924437466997735,False,True,0.1141850935602462,-0.22887323592321085,True,-0.009507039037400689,False,-0.22887323592321085,True,3.333333333333333,3,True,2.268723261780513,4,True,0.6666666666666666,7,True,-1.0000000000000004,21,False,0.34933776,True,2025,True,True,True,True,False,True,True
GREAVESCOT,microcap,2015-12-21,119.04671134576819,0.37788649944280484,45,9,0.1034482585166624,2.1991078322520923,3,True,True,False,True,2.3278873344517543,1.5885262823724364,3.963587824346879,False,True,0.043841588309463164,-0.17655274286394362,False,-0.17655274286394362,False,-0.17655274286394362,False,-1.0,0,False,-0.9999999999999994,7,False,-1.0000000000000009,16,False,-1.0000000000000004,18,False,0.6134454,True,2015,True,False,True,True,False,True,True
GREAVESCOT,microcap,2024-01-11,153.40120834975662,0.37009498873931324,47,5,0.0823033237217704,4.468225141831795,2,True,False,False,True,1.2085775053353605,46.53922750923668,3.9296676095695426,False,True,0.1212507382673298,-0.1499680406482785,True,-0.072750532763463,False,-0.1499680406482785,True,-1.000000000000004,2,False,-0.9999999999999977,3,False,-1.0000000000000002,3,False,-0.9999999999999992,37,False,0.7338129,True,2024,True,True,True,True,True,True,True
GRINDWELL,microcap,2021-11-01,1580.7080368408751,0.4037899296971146,47,9,0.14977299912899444,1.1660024065476853,5,True,True,False,True,1.391735150474097,18.64463441159851,5.072263760942082,False,True,0.16189897491637928,-0.05654294086519562,True,-0.043183114914391085,False,-0.05654294086519562,True,0.6666666666666666,2,True,-1.0000000000000004,2,False,0.6666666666666666,18,True,1.7350884354088154,60,True,0.33679834,True,2021,True,False,True,False,False,True,True
GAEL,microcap,2016-08-18,17.468539947037097,0.594541852548454,52,6,0.13814195832238563,3.8846321010453906,3,True,True,False,True,2.1232025982515372,2.056049376897354,5.233844698899528,False,True,0.3154642257201883,-0.04467336347170392,True,-0.017182071110098618,True,-0.017182071110098618,True,3.333333333333333,1,True,3.333333333333333,3,True,3.333333333333333,6,True,2.188431794165226,12,True,0.5710456,True,2016,True,False,True,True,False,True,True
GPPL,microcap,2019-12-06,63.89001490602477,0.26295967956478683,58,5,0.12315796558813452,3.5328146715878344,2,True,True,False,True,2.0431915171328314,2.9460442803707503,3.8161957068288745,False,True,0.12428709144111694,-0.07468647487116986,True,-0.07468647487116986,False,-0.07468647487116986,True,-1.0,0,False,-1.0,0,False,-1.0,0,False,-0.9999999999999994,47,False,0.32118452,False,2019,True,False,True,True,True,True,True
GSFC,microcap,2021-06-09,101.49234487781905,0.6523464444324862,60,14,0.17520009550103166,5.379047119831126,6,True,True,False,True,1.3084059324996573,42.555851768402405,4.683359505000524,False,True,0.09706637432503595,-0.044003433945080106,False,-0.044003433945080106,False,-0.044003433945080106,False,-1.0,0,False,0.6666666666666666,7,True,-1.0000000000000004,44,False,-1.0000000000000004,48,False,0.76824033,True,2021,True,True,True,True,False,True,True
GSFC,microcap,2025-07-15,197.3441012202362,0.30985749324649214,60,7,0.05224633542524715,0.8433349193212568,1,True,True,True,True,1.3094337190984586,17.739379896655272,2.199806673935193,False,True,0.09165138001480666,-0.03869945332733482,False,-0.03869945332733482,False,-0.03869945332733482,False,-0.9999999999999977,9,False,-0.9999999999999978,10,False,-0.34499118623576025,60,False,-0.21561949139735015,60,False,0.70033115,True,2025,True,False,False,False,True,True,True
HGINFRA,microcap,2021-10-25,744.4394705258559,0.6957434647237228,60,5,0.1467517181257667,0.2509463392486761,7,True,True,False,True,1.2393039667363064,9.99273955217865,4.663112554193108,False,True,0.1082922664217485,-0.26558935100744774,True,-0.10562162377145257,False,-0.26558935100744774,True,-1.0,0,False,-1.0,0,False,-1.0,0,False,-1.0,0,False,0.27027026,False,2021,True,False,True,False,False,True,True
HCG,microcap,2025-09-03,676.0499877929688,0.3480100144132634,41,9,0.05634003904648299,1.2351090253384422,5,True,False,False,True,2.4166856680259268,14.119884533432922,3.5883739105202523,False,True,0.19022267427431094,-0.0921529308747614,True,-0.0921529308747614,False,-0.0921529308747614,False,0.6666666666666666,6,True,-1.2844211849881833,11,False,-1.0000000000000007,11,False,-1.0000000000000002,18,False,0.6125828,True,2025,True,False,True,False,False,True,True
HERITGFOOD,microcap,2020-01-14,176.9505693707447,0.3715277487718269,44,7,0.11392406730708116,0.9451493018304207,1,True,False,False,True,1.3221043820078962,1.3809124480060577,4.852911516445278,False,True,0.1025674273293844,-0.21648663709575633,True,-0.17891898036037668,False,-0.21648663709575633,True,-0.9999999999999983,5,False,-1.000000000000001,6,False,-1.0,12,False,-1.0000000000000004,14,False,0.83181816,True,2020,True,False,True,False,True,True,True
HERITGFOOD,microcap,2023-01-16,181.0809215334633,0.2558641939684896,49,5,0.054841671589069496,0.6578284255260389,3,True,True,False,True,2.1542512105555756,4.858754626671066,3.5392066024501276,False,True,0.042392898609501684,-0.26280254116815827,False,-0.26280254116815827,False,-0.26280254116815827,False,-1.0,0,False,-1.0000000000000004,3,False,-0.9999999999999994,3,False,-0.9999999999999997,4,False,0.50763357,False,2023,True,False,True,False,False,True,True
IFBIND,microcap,2017-02-17,555.0,0.7115068827589897,58,9,0.13558509773001393,1.206163455932663,3,True,True,False,True,5.670093620149261,2.1316563553623964,3.8985519545509564,False,True,0.2558558558558559,-0.014414414414414378,True,-0.014414414414414378,True,-0.014414414414414378,True,3.333333333333333,1,True,3.333333333333333,1,True,2.2612612612612613,6,True,2.066066066066066,53,True,0.539267,True,2017,True,False,True,False,False,True,True
ICIL,microcap,2017-01-25,160.89753546784746,0.38000025216193056,45,5,0.0778315314974305,0.6809983500771276,1,True,False,False,True,1.9121949456559968,7.987760235761718,3.93131733830856,False,True,0.16759809074587806,-0.10009513082930754,True,-0.10009513082930754,False,-0.10009513082930754,True,2.249996831283995,3,True,0.6666666666666666,4,True,-0.9999999999999986,12,False,-0.9999999999999997,15,False,0.7585302,True,2017,True,False,True,False,True,True,True
ICIL,microcap,2024-01-09,290.02027708132937,0.44284384121163045,45,6,0.07826082268873458,1.4466646997843218,7,True,True,True,True,1.695259233226052,11.227228618076781,3.747255735016358,False,True,0.23959225904838166,-0.13186062451288216,True,-0.13186062451288216,True,-0.13186062451288216,False,2.0206746882399513,2,True,0.6666666666666666,3,True,-0.9999999999999991,5,False,-1.0000000000000002,7,False,0.7032374,True,2024,True,False,True,True,False,True,True
ICIL,microcap,2025-11-28,313.1000061035156,0.47806412832013234,55,6,0.08307831979995106,2.7521233902407864,1,True,False,False,True,1.5558819654897493,17.794087176647647,4.9153841499069335,False,True,0.04439474169760582,-0.2906419617568261,False,-0.2906419617568261,False,-0.2906419617568261,False,0.6666666666666666,2,True,-1.0000000000000002,5,False,-1.0000000000000013,5,False,-1.0000000000000009,6,False,0.33443707,True,2025,True,False,True,True,True,True,True
IONEXCHANG,microcap,2026-05-04,400.0,0.325551595199713,19,7,0.05186972255729794,0.7665398952505208,1,True,False,False,True,1.690403649872918,8.479124686468658,3.8222969561629903,False,True,0.08199996948242183,-0.1817500305175781,False,-0.1817500305175781,False,-0.1817500305175781,False,2.3270835876464844,2,True,0.6388888888888888,6,True,-1.0,10,False,-1.0,19,False,0.78145695,True,2026,True,False,True,False,True,True,True
JKLAKSHMI,microcap,2020-01-24,326.7373544087893,0.34881069576691304,25,6,0.05135431547929703,1.9403536619286055,2,True,False,False,True,2.05331935973551,9.090010342304534,3.537123439591087,False,True,0.11880042359683829,-0.4340379196066486,True,-0.016436135225216586,False,-0.4340379196066486,True,2.501824800844747,2,True,2.32000359001959,3,True,0.6666666666666666,5,True,-1.0000000000000009,20,False,0.7590909,True,2020,True,False,True,True,True,True,True
JKLAKSHMI,microcap,2024-02-16,900.6145179862674,0.31375653624768995,60,5,0.11971205425984921,1.035474780855018,2,True,True,True,True,1.990150233931704,42.60928853857849,4.699214207117682,False,True,0.05635376643396817,-0.16342198288397403,False,-0.16342198288397403,False,-0.16342198288397403,False,0.6666666666666666,8,True,-1.0000000000000007,8,False,-0.9999999999999988,16,False,-0.9999999999999996,16,False,0.55714285,True,2024,True,True,True,False,True,True,True
JAMNAAUTO,microcap,2024-04-12,132.00264824629025,0.3252107494739849,49,6,0.0654171335759074,5.140433868674309,3,True,False,False,True,1.4394425433473346,112.28302152330127,5.217645984609143,False,True,0.04918037799776109,-0.22914394493803547,False,-0.22914394493803547,False,-0.22914394493803547,False,-1.0,0,False,-1.5179114134488783,1,False,-0.9999999999999994,1,False,-0.9999999999999997,17,False,0.85561496,True,2024,True,True,True,True,False,True,True
JAMNAAUTO,microcap,2025-11-26,104.30000305175781,0.2539255545941548,8,5,0.07578472599320352,2.4749095596829633,3,True,False,False,True,1.6559418554143954,14.880557042173997,3.1121688473916933,False,True,0.3279002487782363,-0.004026901112662684,True,-0.004026901112662684,True,-0.004026901112662684,False,3.333333333333333,1,True,3.333333333333333,4,True,3.333333333333333,26,True,2.366251036575984,37,True,0.34933776,True,2025,True,False,False,True,False,True,True
KNRCON,microcap,2023-09-11,272.75444818739953,0.2582855983297081,57,7,0.05917479883918442,2.615841860617633,3,True,False,False,True,1.7754021540044223,28.451552395583118,3.1476791692230015,False,True,0.0647618918135322,-0.06330220682112142,False,-0.06330220682112142,False,-0.06330220682112142,False,-0.9999999999999986,1,False,0.6666666666666666,26,True,-1.0000000000000004,28,False,-0.40022655637461185,60,False,0.8404453,True,2023,True,True,False,True,False,True,True
KPIGREEN,microcap,2023-08-25,193.7954214339529,0.8309276571465292,56,6,0.08834465018434301,0.7273369758319317,9,True,True,False,True,4.645300022648374,12.685159345333481,4.460588181526435,False,True,0.09714274046346816,-0.12457145818015725,False,-0.12457145818015725,False,-0.12457145818015725,False,2.6190456743911374,2,True,2.079363782927425,2,True,-0.9999999999999988,12,False,-1.0000000000000009,12,False,0.6133829,True,2023,True,False,True,False,False,True,True
KRBL,microcap,2021-07-02,233.27260131204187,0.5301762547343318,45,5,0.11681451988384417,5.074170678471535,1,True,True,False,True,1.2323763503979335,38.287182214527284,4.775542848572788,False,True,0.24183012038284568,-0.07679738234780664,True,-0.004493488928932088,True,-0.004493488928932088,False,3.333333333333333,1,True,3.333333333333333,1,True,2.6122008025523047,2,True,2.0076255015951907,25,True,0.6012793,False,2021,True,True,True,True,True,True,True
KRBL,microcap,2021-08-13,253.2837170315156,0.4496278047635862,44,7,0.15080451065748857,1.344129483247251,2,True,True,True,True,1.266307114268544,21.212285742693023,4.089265987304667,False,True,0.26299531186636127,-0.14973659309091325,True,-0.14973659309091325,True,-0.14973659309091325,False,-1.0,0,False,-0.9999999999999986,1,False,-1.0,3,False,-0.9999999999999994,4,False,0.32627118,False,2021,True,False,True,True,True,True,True
KRBL,microcap,2025-07-18,398.61516343038573,0.4074713346370662,60,6,0.07987218691558096,3.0926294316107104,3,True,False,False,True,2.163492701374712,35.07931274078873,3.702954724651353,False,True,0.23103707157591957,-0.10470028451558144,True,-0.10470028451558144,True,-0.10470028451558144,False,0.6666666666666666,5,True,-0.9999999999999999,5,False,-1.0000000000000007,7,False,-1.0000000000000004,10,False,0.60264903,False,2025,True,True,True,True,False,True,True
KSB,microcap,2015-04-13,127.7329219788905,0.29742702701367896,51,7,0.10621910740554119,0.4633783938777629,2,True,True,True,True,3.237568195463207,0.5279434888298035,4.2284491862347195,False,True,0.021490290772806064,-0.21848125386223405,False,-0.21848125386223405,False,-0.21848125386223405,False,-0.9999999999999988,2,False,-1.0000000000000007,3,False,-0.9999999999999999,4,False,-1.0000000000000002,6,False,0.84615386,True,2015,True,False,True,False,True,True,True
KSB,microcap,2016-04-06,111.2630673934541,0.3518887268037372,24,8,0.13676473264721578,3.4435277231243857,2,True,True,False,True,4.078227988342873,0.5844306932888031,5.088051108478531,False,True,0.19147116077590987,-0.0345394655881206,True,-0.0345394655881206,False,-0.0345394655881206,True,-1.0,0,False,-1.0,0,False,0.6666666666666666,11,True,2.402926264361506,60,True,0.68406594,True,2016,True,False,True,True,True,True,True
KSB,microcap,2024-07-01,938.1904804418048,0.391286828770957,58,5,0.0862475402169881,0.7049448145707158,6,True,True,False,True,1.2309989825830303,18.433616474664305,4.378155870712633,False,True,0.11814341741542145,-0.04952536588633305,True,-0.015611777486443934,False,-0.04952536588633305,True,2.4064702941562084,2,True,0.6666666666666666,9,True,0.6666666666666666,13,True,-0.9999999999999994,48,False,0.80316347,True,2024,True,False,True,False,False,True,True
KSB,microcap,2025-06-18,823.3335174140625,0.4987844730550717,60,9,0.10776429773561302,0.20978956990995776,1,True,True,False,True,1.689353648419546,7.223823925664672,3.1570231194906797,False,True,0.0877446847518022,-0.07324153006786582,False,-0.07324153006786582,False,-0.07324153006786582,False,-1.0,0,False,-0.9999999999999994,4,False,-0.9999999999999994,38,False,0.03097006906572221,60,False,0.4271523,True,2025,True,False,False,False,True,True,True
KIRLPNU,microcap,2024-08-16,1252.4384918382661,0.40788387540847415,56,9,0.14681809569814785,0.3083221640585722,6,True,True,True,True,2.356156100283734,10.70973360300476,4.992727664624099,False,True,0.17130498180042442,-0.062303435517317984,True,-0.062303435517317984,False,-0.062303435517317984,False,2.3364790548841943,2,True,0.6666666666666666,6,True,-0.9999999999999996,9,False,2.6793431926021833,60,True,0.48083624,True,2024,True,False,True,False,False,True,True
KITEX,microcap,2023-07-17,62.476970771222206,0.3439007612861906,57,7,0.04589739759394773,3.9852676923345536,1,True,False,False,True,1.2499018392758983,5.0573422015807346,2.9542399860310717,False,True,0.10473668641955824,-0.08631581848230407,True,-0.08631581848230407,False,-0.08631581848230407,True,0.6666666666666666,6,True,-1.0000000000000016,19,False,-1.0000000000000007,19,False,-0.9999999999999997,19,False,0.7650376,True,2023,True,False,False,True,True,True,True
MOIL,microcap,2024-04-22,320.2637441212456,0.35452800823907094,26,6,0.10682783880512492,1.4346361546035444,5,True,False,False,True,1.248435006436326,85.21586155500565,4.81478933998973,False,True,0.6672670643513483,-0.005400402673492066,True,-0.005400402673492066,True,-0.005400402673492066,False,3.333333333333333,1,True,3.333333333333333,1,True,3.333333333333333,3,True,2.62766339368929,12,True,0.6791444,False,2024,True,True,True,True,False,True,True
MTARTECH,microcap,2022-11-01,1617.949951171875,0.3643153526970955,58,6,0.038929440389294356,0.7462377272598943,1,True,True,True,True,1.262612579871413,10.827845223931885,2.917276857177351,False,True,0.12729075648663835,-0.07305538164902026,True,-0.06053954332822853,False,-0.07305538164902026,True,0.6666666666666666,3,True,-1.000000000000002,9,False,-1.000000000000001,13,False,0.3936314068714282,60,False,0.56395346,True,2022,True,False,False,False,True,True,True
MAHSCOOTER,microcap,2015-07-03,914.2765772118894,0.3664205728969414,40,6,0.039156670708210606,2.747306154524022,1,True,False,False,True,1.3699107199392135,0.278949969274292,3.2027607389571924,False,True,0.08233718380410715,-0.13558619514013637,False,-0.13558619514013637,False,-0.13558619514013637,False,2.372286396735117,6,True,0.6666666666666666,16,True,-1.0000000000000007,32,False,-0.9999999999999997,36,False,0.79378533,True,2015,True,False,False,True,True,True,True
MAHSEAMLES,microcap,2016-07-11,102.60106167700684,0.45294124977025163,60,5,0.08400808290303974,0.6432190858502524,3,True,True,False,True,1.9486996430392656,0.5778647091234589,3.965633077120614,False,True,0.04788599889982326,-0.1598361749538888,False,-0.1598361749538888,False,-0.1598361749538888,False,0.6666666666666666,2,True,-1.0000000000000018,5,False,-1.0,6,False,-1.0000000000000007,9,False,0.85365856,True,2016,True,False,True,False,False,True,True
MARKSANS,microcap,2022-12-05,58.443670630543664,0.36563871859643515,39,5,0.07580641599554927,3.8559421304823425,1,True,False,False,True,1.400968232228468,13.394807229156495,3.755035769433025,False,True,0.1776649549829239,-0.020304542835464012,True,-0.020304542835464012,False,-0.020304542835464012,False,2.607446437536918,2,True,2.0716309583579458,4,True,2.1844330332194923,37,True,1.8510992934967008,60,True,0.75287354,True,2022,True,False,True,True,True,True,True
MARKSANS,microcap,2023-06-16,87.75995363472956,0.4513383252907599,54,7,0.07219827449708227,3.221149521415568,3,True,False,False,True,1.204634233109519,36.728376326794894,4.665141112733408,False,True,0.38810197426210724,-0.013597656806241809,True,-0.013597656806241809,True,-0.013597656806241809,False,2.1425885564004696,2,True,3.333333333333333,17,True,3.333333333333333,21,True,2.6170915594254467,55,True,0.84339625,True,2023,True,True,True,True,False,True,True
MARKSANS,microcap,2024-11-26,317.67869349982334,0.49141449617840793,60,6,0.0858461380422153,0.8301402119639955,6,True,False,False,True,3.6799150731181443,70.92334603382065,4.631763952602803,False,True,0.12515685290385825,-0.22819950081655105,True,-0.0036072764558431336,False,-0.22819950081655105,True,3.333333333333333,1,True,2.3906316989317578,8,True,0.6666666666666666,11,True,-1.0,18,False,0.48474577,True,2024,True,True,True,False,False,True,True
MARKSANS,microcap,2026-05-04,187.5500030517578,0.26245156565020156,15,7,0.07502040691561285,1.3599783590368606,1,True,False,False,True,1.2250735766843766,15.531609458794481,3.5261651330876465,False,True,0.468941591667001,-0.013596390350652743,True,-0.013596390350652743,True,-0.013596390350652743,False,3.333333333333333,2,True,2.1522851169618553,5,True,3.333333333333333,16,True,3.333333333333333,17,True,0.78145695,True,2026,True,False,True,True,True,True,True
MASTEK,microcap,2020-02-19,378.548831468544,0.4538498493987009,60,7,0.13377191040483893,1.3576858540251657,2,True,True,True,True,1.7768287696571239,2.8451456612319945,3.977884142635761,False,True,0.06009581935998631,-0.5825300369984345,False,-0.5825300369984345,False,-0.5825300369984345,False,2.001596989333105,2,True,0.6666666666666666,2,True,-0.9999999999999994,12,False,-0.9999999999999994,12,False,0.36734694,False,2020,True,False,True,True,True,True,True
MASTEK,microcap,2020-11-13,868.330213409488,0.42857145430421717,58,6,0.10870892525844134,0.317349027897091,3,True,False,False,True,1.4907179844106035,11.407313894482423,4.7825860419513315,False,True,0.6181766018334858,-0.11359105936925606,True,-0.022044026976217324,True,-0.022044026976217324,False,-1.0,0,False,3.333333333333333,2,True,2.2523029869491196,4,True,2.2580569292872164,20,True,0.6946903,True,2020,True,False,True,False,False,True,True
NEOGEN,microcap,2020-12-16,731.7576259056771,0.3647059780732649,28,5,0.14285719095286453,3.129588110703515,5,True,False,False,True,1.7664195546028343,4.398352804101257,5.6993512008680245,False,True,0.0838306791488741,-0.08254199884546476,False,-0.08254199884546476,False,-0.08254199884546476,False,-1.0,0,False,-1.0,0,False,-1.0,0,False,-0.9999999999999991,4,False,0.876652,True,2020,True,False,True,True,False,True,True
NEOGEN,microcap,2024-12-18,2176.2150827443825,0.6042927240973315,60,6,0.12212811167478554,1.686859875813985,5,True,True,False,True,2.1076983230515247,12.063893964597169,5.64240902049343,False,True,0.044728040170105565,-0.2424458337772225,False,-0.2424458337772225,False,-0.2424458337772225,False,-0.9999999999999964,1,False,-0.9999999999999966,1,False,-1.0000000000000004,2,False,-1.0000000000000002,3,False,0.5286195,True,2024,True,False,True,True,False,True,True
NESCO,microcap,2026-05-18,1253.0,0.32921689198199044,25,6,0.1012161020688147,1.0208042775034303,2,True,True,False,True,1.73381311693866,6.268348183163452,3.4681792454398597,False,True,0.023942537909018347,-0.1484437350359138,False,-0.1484437350359138,False,-0.1484437350359138,False,-1.0,0,False,-1.0,0,False,-1.0,0,False,-1.0,10,False,0.27649006,True,2026,True,False,False,False,True,True,True
NAZARA,microcap,2026-06-25,296.0,0.423273084578047,57,7,0.05765476288935256,1.212017540221364,2,True,False,False,True,1.3154931988039276,49.57897621745346,3.1555641650977737,False,True,0.06418918918918926,-0.022635176375105592,False,-0.022635176375105592,False,-0.022635176375105592,False,-1.0,0,False,1.3160656078441724,16,True,0.584459047059755,16,False,0.36528690441234685,16,False,0.6407285,True,2026,True,True,False,False,True,True,True
NETWORK18,microcap,2018-04-18,57.29999923706055,0.3196635332665274,17,11,0.09960159362549803,2.248785146709042,5,True,True,False,True,1.827513932300309,6.668564843092155,3.879685429885772,False,True,0.05584643639697906,-0.2888307060631917,False,-0.2888307060631917,False,-0.2888307060631917,False,0.6666666666666666,1,True,-0.9999999999999986,4,False,-1.0000000000000009,4,False,-1.0,9,False,0.71707314,True,2018,True,False,True,True,False,True,True
PNCINFRA,microcap,2018-08-27,158.0990410098203,0.3138685780494046,30,8,0.1408333956883101,0.743838987801187,1,True,True,True,True,2.195737353562767,3.0736562525151827,4.032557611590394,False,True,0.0866728814436557,-0.23673465490560952,False,-0.23673465490560952,False,-0.23673465490560952,False,-1.0,0,False,-1.0,0,False,-0.9999999999999987,7,False,-0.9999999999999996,9,False,0.5338164,True,2018,True,False,True,False,True,True,True
PNCINFRA,microcap,2019-08-21,201.18490715951037,0.3926318907307731,60,5,0.06530017049922954,2.447743299509063,4,True,False,True,True,1.916576562034331,2.888467770926819,4.33150290391458,False,True,0.005388146045859132,-0.22169014733989456,False,-0.22169014733989456,False,-0.22169014733989456,False,-1.0,0,False,-1.0,0,False,-1.0000000000000007,1,False,-1.0000000000000004,2,False,0.27020785,False,2019,True,False,True,True,False,True,True
PNCINFRA,microcap,2021-08-09,303.5906057829904,0.5156536626446251,56,9,0.08505449078545646,8.794061785289964,5,True,True,False,True,1.4237031796035182,27.737547753503723,3.7651581099379805,False,True,0.29250313312200493,-0.09967318229854316,True,-0.09967318229854316,True,-0.09967318229854316,False,-0.9999999999999956,1,False,-1.000000000000002,1,False,-0.9999999999999994,1,False,-1.0000000000000002,2,False,0.37711865,False,2021,True,True,True,True,False,True,True
PARAS,microcap,2024-02-08,796.3865385142474,0.25252225596159916,60,5,0.10674224189105597,3.1289891626070916,3,True,True,False,True,1.9959741511240088,40.511316225690614,3.874240113327798,False,True,0.03262234367837702,-0.2346298315017168,False,-0.2346298315017168,False,-0.2346298315017168,False,-1.0,0,False,-1.0000000000000018,1,False,-1.2296097535501591,2,False,-0.9999999999999994,2,False,0.6236559,True,2024,True,True,True,True,False,True,True
PGIL,microcap,2015-03-12,113.9534099265203,0.31127447839722655,14,7,0.035514038422010064,2.2810229550202474,1,True,False,False,True,1.3929530835393955,0.2500704711304474,3.221512017440916,False,True,0.0832060012523479,-0.12595419936676922,False,-0.12595419936676922,False,-0.12595419936676922,False,-1.000000000000002,1,False,-1.000000000000002,1,False,-0.9999999999999994,2,False,-1.0000000000000004,3,False,0.4756447,True,2015,True,False,False,True,True,True,True
PGIL,microcap,2018-08-03,61.614589456708984,0.27706405695152814,49,6,0.08943966188532526,0.21401383024056972,1,True,False,False,True,1.321591007850749,0.07793074519615173,5.3131605474415355,False,True,0.254149773612383,-0.033198081141184166,True,-0.033198081141184166,True,-0.033198081141184166,True,-1.0,0,False,-1.0,0,False,0.6666666666666666,7,True,2.058957390051595,31,True,0.80145276,True,2018,True,False,True,False,True,True,True
PGIL,microcap,2019-03-27,78.43799070165359,0.48270527995665113,26,6,0.14204237072136272,2.3843671622589886,2,True,False,False,True,1.6949358827738594,0.3516274980125046,5.717103338455474,False,True,0.16172594601597656,-0.168183034763704,True,-0.168183034763704,False,-0.168183034763704,False,-1.0,0,False,0.6666666666666666,4,True,-0.9999999999999983,15,False,-1.0000000000000002,24,False,0.5853081,True,2019,True,False,True,True,True,True,True
PGIL,microcap,2023-05-11,210.56174828970342,0.3905969309369013,56,7,0.07223355815191523,1.0982326041237187,1,True,False,False,True,1.3417907408664318,0.3188916559373474,3.056940292099913,False,True,0.5215330962676317,-0.004545483282636709,True,-0.004545483282636709,True,-0.004545483282636709,False,3.333333333333333,3,True,3.333333333333333,3,True,3.333333333333333,4,True,2.1074813106296832,5,True,0.79017013,True,2023,True,False,False,False,True,True,True
